danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre,popularity
0.494,0.327,9,-11.998,1,0.0289,0.645,7.99e-05,0.146,0.0858,134.899,25omMbqaCI09K9HJ3IR6eq,494347,4,World,44
0.649,0.52,9,-7.513,0,0.0506,0.182,0.0,0.0524,0.331,146.973,7MhZa55xSOwyRQTsafEEjX,237880,4,World,47
0.438,0.872,0,-4.93,1,0.0439,0.0071,0.0,0.545,0.478,161.891,1BCLtk5xX8H8tdD51hbJ2k,297133,4,World,45
0.523,0.854,2,-6.129,1,0.0485,9.89e-05,0.0,0.69,0.356,130.001,4JXSzNLxnP1xuvHtzuYUN9,242914,4,World,46
0.471,0.551,5,-10.484,0,0.0291,0.0401,0.147,0.345,0.692,104.8,2EqHdWyuLp2OnqznDt8X7n,324880,4,World,48
0.306,0.762,6,-5.645,0,0.242,0.00208,0.000364,0.633,0.529,180.094,3OAfKHdo5dhB14BN9WI8UT,166406,4,World,46
0.592,0.794,8,-6.312,0,0.0843,0.0611,0.0,0.27,0.623,125.998,2FjQFaursz4D4ZOzHRZiSP,203937,4,World,43
0.294,0.522,6,-9.188,1,0.0367,0.0958,0.00103,0.158,0.105,122.152,5EojLeO7xjDGm1JNzF4u6j,352394,4,World,47
0.226,0.242,5,-10.782,1,0.032,0.627,0.00024,0.114,0.0645,137.986,49LhQq0zmd2RU6dHKYErzF,279442,3,World,46
0.0705,0.0534,0,-20.957,1,0.0421,0.852,0.978,0.11,0.0288,76.548,1DmlpLfYaZNZMZZB2c1qnp,222253,4,World,49
0.494,0.72,7,-5.093,1,0.0568,0.398,0.0,0.341,0.553,152.049,1TsBTEIa4jJD7tgD3j6C40,208800,4,World,49
0.428,0.515,9,-5.673,1,0.0302,0.0768,0.0,0.717,0.274,139.967,7EXj5qHYja0vjBkbBbOi42,448573,4,World,43
0.606,0.067,4,-15.147,1,0.0322,0.893,0.0,0.1,0.162,103.89,2G83Bi2pnml8ZEskoheM0Y,256379,4,World,48
0.398,0.255,9,-11.867,1,0.0385,0.927,0.0,0.107,0.182,129.429,4CRpdC7nLaB8mKXfaKtH37,271053,4,World,48
0.523,0.928,2,-4.508,1,0.077,0.0322,0.0,0.384,0.495,135.003,2tV1V6vDS1HaLCsDE38PfD,255293,4,World,47
0.546,0.676,6,-6.633,1,0.0357,0.0868,0.0,0.0912,0.295,111.977,6AFxlw0Rma5z6eWPhc2NOA,240375,4,World,45
0.399,0.465,9,-7.932,1,0.0284,0.0124,0.0,0.7,0.144,154.926,6jScOtCeqZ7QTrJm83V8U3,299680,4,World,44
0.414,0.296,11,-10.341,1,0.029,0.737,0.000122,0.103,0.0862,139.801,5tgywPECreoxcE2m2DiPQm,329320,4,World,44
0.445,0.45,2,-7.607,1,0.0356,0.803,0.0,0.0555,0.122,136.046,2VzPD82kuj3ELatCBPAv9D,399507,4,World,50
0.564,0.267,9,-10.763,0,0.0277,0.694,2.42e-06,0.123,0.121,127.694,1oWY2dTmoFy4OxgNOuZaM7,263893,3,World,43
0.355,0.00967,9,-34.077,0,0.0417,0.932,0.939,0.11,0.0478,136.427,3VFQy1WoVp5MhM0akyfHsT,232197,5,World,48
0.523,0.194,4,-13.744,1,0.0302,0.821,0.0,0.107,0.116,139.923,52pWX2yqr5nl5ZQeP4bj0M,310760,4,World,44
0.529,0.244,3,-11.625,1,0.0283,0.796,4.53e-05,0.105,0.246,139.725,1WYHvGn6fQZRAmbD5TG51j,320600,4,World,45
0.366,0.348,2,-9.906,1,0.0299,0.446,0.0,0.135,0.199,129.623,6FXo0D0mdC3H7X7sQfArnh,327343,4,World,46
0.417,0.448,2,-8.657,1,0.032,0.0173,1.14e-06,0.0687,0.1,131.97,11lQoddQLgFzWByvUjKaE9,522120,4,World,44
0.387,0.505,9,-7.466,1,0.0308,0.0421,0.0,0.0799,0.105,141.848,5tnc2byIAzr9JwoOiIQWo0,308885,4,World,46
0.58,0.727,3,-6.344,1,0.0306,0.129,0.0,0.0736,0.455,87.992,02sZmo2TsqwaByZMqqVXDp,231549,4,World,45
0.244,0.137,0,-23.239,1,0.0523,0.98,0.971,0.0748,0.0415,144.756,6vhQA8MXxTkZ8IGqYqAmPO,313120,4,World,50
0.588,0.107,0,-11.812,1,0.0342,0.807,0.000316,0.116,0.119,139.142,5RJ7qUnmGgOey1zv6tO5av,262947,3,World,46
0.217,0.531,6,-7.679,0,0.0376,0.109,0.0,0.0994,0.0923,104.487,67F2HPl2FKM4Df3ozFuNLC,683990,4,World,38
0.404,0.774,0,-7.462,1,0.0606,0.116,0.0,0.155,0.376,150.043,3d225PGEHBjK5ZQkQ7qSfJ,216973,4,World,45
0.481,0.479,0,-10.045,1,0.027,0.00741,0.000458,0.102,0.0941,127.88,0siUNbTn5egAfr0semA6YH,501160,4,World,44
0.328,0.518,3,-8.463,1,0.035,0.0687,3.25e-05,0.528,0.0565,136.836,41iTybeZlSGdEKUaEYz8Ye,438200,3,World,46
0.575,0.43,8,-13.168,1,0.0363,0.822,0.000661,0.115,0.427,82.691,7xzMrUmlooPa1Fmp88hlYc,293640,4,World,60
0.474,0.499,10,-7.57,1,0.0255,0.0131,0.0,0.583,0.143,86.019,1ViXQjEFxF0hVCeOx3jMOJ,398427,4,World,48
0.522,0.689,0,-4.575,1,0.0286,0.129,2.41e-06,0.16,0.0763,111.606,0Yb8wF1HLvel0RYqHHeAUi,343320,4,World,47
0.324,0.781,1,-6.885,0,0.0743,0.131,0.0,0.129,0.106,136.634,22wHJF3YWrQDOmn71cH7aq,560306,4,World,46
0.153,0.0145,5,-28.89,1,0.0435,0.995,0.978,0.0806,0.0335,138.658,6sJlchLIX2krydtTBxsXUU,374952,4,World,48
0.489,0.741,2,-7.128,1,0.034,0.00136,1.53e-06,0.0861,0.311,131.938,1IHDXQRwKiBmAjWLzOrIpc,342520,4,World,44
0.83,0.639,11,-12.623,0,0.0856,0.363,0.694,0.0706,0.875,101.998,6Y9ajxGefBUK9pMbT0C8gv,264413,4,World,57
0.21,0.082,9,-22.605,0,0.0425,0.994,0.614,0.278,0.164,75.043,35VfLKymw2iZKWnLTvm8Xv,236480,3,World,50
0.596,0.313,2,-16.891,1,0.038,0.534,0.908,0.124,0.319,169.985,7kjd0aS2yeaunBo6FZttmi,298729,4,World,47
0.469,0.592,1,-6.934,0,0.0427,0.331,0.0539,0.11,0.377,76.689,31Ocb5xOyTkjIyv7FdBF05,212316,4,World,52
0.38,0.399,2,-8.466,1,0.0321,0.0292,0.0,0.891,0.105,125.8,4Fnz6vDqufd3ens0Gf9LC5,423377,3,World,47
0.466,0.0155,7,-25.169,0,0.034,0.956,0.0461,0.126,0.0938,134.678,13b87C9TNBFKJAi9YB4Rr8,183493,4,World,55
0.57,0.225,5,-17.168,0,0.029,0.306,0.0586,0.0689,0.408,151.78,3c6wivu78aLN7ZXp8UbpaI,429973,3,World,57
0.527,0.523,3,-11.451,0,0.0871,0.11,0.597,0.162,0.456,159.878,3uHdKaAsG53vKxp5hKYxYU,312400,4,World,50
0.361,0.314,4,-10.184,1,0.0285,0.125,0.0,0.177,0.072,141.921,5x1TkcGV7En0GxLHUHIDQ7,386055,4,World,43
0.402,0.45,2,-9.693,1,0.0331,0.0878,0.0,0.0857,0.267,74.486,7HplQBe0vCDriIzpEiw7wB,272213,4,World,43
0.483,0.556,10,-8.296,1,0.0323,0.0514,0.163,0.0981,0.231,140.001,6WSL0F5YQDgjgN0w3IRc3I,300027,4,World,46
0.403,0.689,0,-7.642,1,0.0461,0.396,0.0,0.715,0.224,159.748,7toBMKUFYgMqSoG1OnG2Bs,298230,4,World,46
0.198,0.0407,2,-25.638,1,0.0385,0.911,0.977,0.319,0.034,107.426,4qm8sWdYoXkdhMN8EL9mAL,174370,4,World,50
0.317,0.459,0,-7.871,1,0.0295,0.138,0.0,0.105,0.113,145.045,6YUOcx1qDtxHSwkCviCtoF,288920,4,World,44
0.35,0.731,1,-4.525,1,0.0346,0.282,0.0,0.0927,0.25,167.821,1kQRahBqpKWMAhsoqfEETp,200120,4,World,46
0.33,0.263,2,-11.558,1,0.0375,0.943,6.97e-06,0.421,0.183,79.08,3b33bfDltSwUZZ8KEdho9r,296440,4,World,48
0.293,0.743,11,-6.061,1,0.031,0.0951,0.0,0.107,0.369,165.861,1MpJ8XHlbOsUdrCWIjmweZ,288720,4,World,45
0.448,0.578,8,-6.792,1,0.0334,0.0612,0.0,0.112,0.368,147.673,0sYpSgaRt2OAklKCjckXAr,263356,4,World,43
0.424,0.636,4,-7.532,1,0.0451,0.372,0.0,0.105,0.225,75.046,1ZKcVesXe4R24dE33vCbFc,536653,4,World,46
0.251,0.408,5,-11.358,0,0.0558,0.834,0.952,0.148,0.163,67.469,6zyJHTbzLmsbt1m6LKB8NO,348000,4,World,50
0.373,0.477,0,-8.052,1,0.0271,0.409,0.000425,0.0811,0.095,143.869,0ttGekhJiRgUntY34isdm9,522200,4,World,48
0.515,0.841,8,-3.753,1,0.0382,0.266,0.0,0.259,0.82,156.061,1S2yuNLsKtee4wTsRLC0ul,202240,4,World,45
0.5,0.693,2,-7.05,1,0.0287,0.00615,7.39e-05,0.221,0.343,110.037,0R0CpA3ITTY8sRgXCNNvN8,280747,4,World,43
0.355,0.297,9,-12.559,1,0.0404,0.699,0.000196,0.0999,0.306,84.108,6jsr4wVnc6hGI2gdV90q9Q,358992,4,World,47
0.462,0.488,1,-7.181,1,0.026,0.0492,0.0,0.121,0.133,78.015,3GkIRSRXThXbSfQTKcMApx,277293,4,World,46
0.504,0.513,0,-7.48,1,0.0277,0.129,0.0,0.685,0.0941,112.984,4VWVupm8eU3Njc7YIQHs0F,373267,4,World,43
0.557,0.41,1,-10.323,1,0.0264,0.0918,0.0,0.165,0.0945,97.023,0WsXGJzmsAXxxVIsHS9SBW,318160,4,World,50
0.575,0.761,9,-7.306,1,0.0407,0.146,0.17,0.159,0.74,114.617,0EZ4GxnjKkB5Q0X5MhMNEf,327120,4,World,54
0.43,0.383,7,-11.162,1,0.032,0.697,0.227,0.0715,0.117,111.045,4TxTJHRsqoNII6p5Jfav2e,462840,4,World,42
0.372,0.891,10,-5.637,1,0.0443,0.241,0.0,0.0822,0.428,199.76,618wOV2U1XbUrhJqw4PwIW,233733,4,World,45
0.336,0.777,11,-6.816,1,0.0984,0.0122,0.000113,0.0793,0.383,94.838,2masBgZDOTFiuUbKTa7AXu,234444,4,World,46
0.477,0.539,2,-9.272,1,0.0293,0.103,2.71e-05,0.281,0.218,125.025,2xmc9xC2fAjZRUgv3dYO59,453707,4,World,43
0.496,0.514,11,-6.148,1,0.0279,0.118,0.0,0.101,0.193,126.017,7Mz7SHTiO35YhJCixHoIqN,315947,4,World,44
0.328,0.683,4,-6.913,1,0.0424,0.0392,1.36e-06,0.108,0.108,143.675,5OfIpf1OOrbWYBBAMZpO5N,360936,4,World,47
0.229,0.355,4,-12.554,1,0.0315,0.086,0.893,0.214,0.0536,102.014,51OnhnUGAhg3RI0obdduQj,355125,3,World,45
0.49,0.582,0,-9.74,1,0.0279,0.0324,0.0756,0.0864,0.449,84.031,3k93RGV4kxdGmW4ePXu9zm,354597,4,World,45
0.246,0.302,0,-10.508,1,0.0344,0.818,0.0,0.0836,0.187,127.356,7sAJH3KsjrZG7tuQvd2OeE,510796,4,World,46
0.322,0.336,7,-9.665,1,0.0282,0.898,1.26e-06,0.119,0.199,92.549,3Do95RPMT01nDcD3h4wskq,350603,4,World,46
0.591,0.627,9,-6.903,0,0.0935,0.669,0.0,0.127,0.741,191.944,5Hc7O2dX51NI4YcHPuoOpw,227160,4,World,61
0.461,0.168,2,-11.023,1,0.0348,0.858,0.0,0.106,0.156,139.692,6n7X3qBc6jCPBq4wivYzou,254973,4,World,43
0.359,0.0935,6,-20.374,0,0.0416,0.978,0.367,0.114,0.0394,96.1,33ac8BdxrxawvlTo9m3yyM,248815,4,World,50
0.512,0.315,2,-9.123,1,0.0327,0.563,0.0,0.099,0.157,69.594,39XMzwHr5yGFalEN76RkZB,211667,4,World,44
0.47,0.238,0,-12.945,1,0.027,0.698,0.0346,0.12,0.0831,97.083,1qE2VaY6WxPzPFraprTIX7,235307,4,World,40
0.391,0.201,11,-10.984,1,0.0365,0.866,1.07e-06,0.141,0.581,175.711,62iLYt9uYcnSCn0oEpVK1X,155865,4,World,44
0.243,0.265,2,-13.416,1,0.0334,0.465,0.0402,0.138,0.118,126.863,3QEVRAs9DZSGwSOs2eYUJv,283667,4,World,52
0.621,0.322,7,-14.887,1,0.0315,0.881,0.433,0.0924,0.342,169.894,1bOoJs0byDyG8VJ4HgUfWi,293267,4,World,49
0.345,0.365,9,-7.581,1,0.0286,0.119,1.17e-06,0.221,0.0665,157.965,2vKbeRiB5JI8WFnZY0Nu4X,350067,4,World,43
0.426,0.714,7,-4.433,1,0.0353,0.013,0.0,0.0925,0.337,171.948,45e4ftAXQfcb5Umgk2NHbY,277280,4,World,0
0.494,0.708,9,-6.314,1,0.0453,0.0363,0.0,0.744,0.16,129.036,7C9yxrBta1E89gjAUqbRdw,575813,4,World,49
0.682,0.662,9,-9.972,0,0.048,0.737,0.000138,0.105,0.876,142.857,659r0xM5pXvb5sUQG3Yl28,197889,4,World,55
0.364,0.863,5,-5.738,1,0.0707,0.0313,0.0,0.979,0.388,104.931,7o0U7vAhsDri660NoqFk7t,218267,4,World,42
0.466,0.576,1,-8.053,1,0.0306,0.0949,0.00011,0.0892,0.255,141.954,1QC2oMCTcLasBX6elkhQna,258440,4,World,43
0.37,0.623,3,-5.115,1,0.0294,0.0799,0.0,0.0939,0.115,147.951,3aHwuh5UteIImg6y0DX445,275960,3,World,2
0.493,0.692,0,-5.753,0,0.0515,0.0751,0.000869,0.161,0.306,111.532,2zTPQYsXHHZcSs3TUMjM2I,157014,4,World,48
0.459,0.712,2,-4.721,1,0.0337,0.148,0.0,0.0895,0.349,151.945,6xYHIXSrucTcC9AXoTBEoB,306013,4,World,48
0.47,0.523,8,-8.409,0,0.0269,0.11,4.42e-06,0.102,0.198,90.064,7xUbUfwaCfaAlYxfkIIZnc,298027,4,World,44
0.555,0.71,4,-6.286,0,0.0403,0.000209,0.0,0.412,0.188,129.979,2MlI59j4HulbMIe4QReoi2,198987,4,World,48
0.327,0.269,4,-12.912,1,0.0339,0.825,0.000234,0.108,0.0857,141.514,5Z2TvUNflVYGsoFGkvAKzE,292693,4,World,48
0.585,0.752,2,-5.552,1,0.04,0.011,4.98e-06,0.266,0.34,119.962,6vCzWS8xkRbilNXuwvuQ7O,244973,4,World,46
0.358,0.522,8,-9.636,1,0.0276,0.669,0.016,0.222,0.185,133.863,1cUYloGMo1wk2OUxiXFZ1Y,275624,4,World,45
0.514,0.545,7,-7.133,1,0.0323,0.0337,0.0,0.511,0.353,140.153,2oPzq93haydDu6r94ow09L,252911,4,World,44
0.472,0.397,0,-10.315,1,0.0598,0.697,5.32e-05,0.089,0.101,113.006,2rYkqdzb60wStbc39WX9Kc,307959,4,World,46
0.422,0.677,1,-6.289,0,0.0359,0.0328,0.0,0.115,0.269,141.606,3QbArKinPnaZhqt6ZWtGiN,245000,4,World,45
0.529,0.598,6,-6.757,1,0.0303,0.0263,0.0,0.128,0.144,134.96,2guSUcKzTiUJp4ERz6Sf9z,203538,4,World,43
0.432,0.449,0,-8.732,1,0.0309,0.146,9.14e-06,0.176,0.0932,141.988,1YyGh7J8b7SesIiaxKsQip,344853,4,World,43
0.823,0.8,8,-7.198,1,0.0418,0.614,0.0,0.0935,0.97,126.315,7d3cKDG22Ig9kZOS1qsq3S,180174,4,World,58
0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,1BncfTJAWxrsxyT9culBrj,315427,4,Classical,79
0.257,0.109,7,-21.356,1,0.0597,0.9,0.867,0.0762,0.307,75.02,61dYvvfIRtIDFuqZypPAta,151480,4,Classical,65
0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,0jOnZhF75V68VsBObWx2XO,174267,3,Classical,70
0.335,0.00532,1,-31.646,1,0.0376,0.994,0.912,0.0621,0.0397,65.832,5u5aVJKjSMJr4zesMPz7bL,268000,4,Classical,70
0.469,0.0128,7,-36.856,1,0.119,0.994,0.937,0.0941,0.354,72.765,5NGtFXVpXSvwunEIGeviY3,205867,3,Classical,69
0.315,0.22,9,-21.343,1,0.0514,0.987,0.943,0.0802,0.116,145.195,2agBDIr9MYDUducQPC1sFU,188787,4,Classical,71
0.184,0.00527,1,-37.264,0,0.0432,0.995,0.887,0.173,0.151,170.612,3DNRdudZ2SstnDCVKFdXxG,315427,3,Classical,69
0.35,0.0308,5,-30.265,1,0.0304,0.992,0.873,0.0998,0.132,105.971,5CMV79VrT9PxQRwdQr2EW0,142625,4,Classical,69
0.239,0.0609,0,-26.694,0,0.0333,0.98,0.939,0.102,0.259,203.679,6DGMmL7Y0CG0OFEvRepJpq,127000,4,Classical,68
0.475,0.068,7,-31.32,0,0.0345,0.942,0.899,0.124,0.252,116.881,4WsMQ3rw3Y5JPHIgJcG8Qc,178000,4,Classical,69
0.17,0.17,7,-23.001,0,0.0425,0.878,0.742,0.112,0.0777,125.517,5dxWZlVi3k8omltMsPvqpI,246027,4,Classical,64
0.279,0.0235,4,-35.374,1,0.0327,0.99,0.941,0.0982,0.135,175.59,2X32IY314Mt7NRi2taldLX,213738,3,Classical,67
0.324,0.0186,2,-28.248,1,0.0476,0.99,0.934,0.105,0.126,85.297,2m2GJpBjQNNphaCgBeoj7R,207640,4,Classical,67
0.442,0.00919,3,-32.452,1,0.047,0.984,0.936,0.0873,0.0929,79.314,1VNvsvEsUpuUCbHpVop1vo,273667,4,Classical,68
0.225,0.0047,1,-30.928,0,0.0509,0.992,0.881,0.0722,0.186,163.665,2MSgFefjK0T7Iwjvr3OKqV,259493,4,Classical,68
0.458,0.00701,8,-34.755,1,0.0438,0.993,0.948,0.102,0.0939,118.444,3pJnfyKoVePwVmljB6Wun1,171213,3,Classical,67
0.281,0.0333,6,-31.46,1,0.0348,0.994,0.959,0.0995,0.169,90.25,13MOQ6oQqkrZEDkZOHukCw,190500,1,Classical,66
0.113,0.0447,7,-22.908,0,0.0434,0.98,0.576,0.142,0.0383,88.994,30SqS1L68xwIIYyxVRsvPL,178493,4,Classical,0
0.234,0.0573,5,-24.781,1,0.0355,0.99,0.953,0.0924,0.0864,96.743,3Fd3WiZDhC8GZIsa6OCXNX,320493,3,Classical,0
0.328,0.0652,10,-23.98,1,0.0522,0.978,0.000119,0.172,0.0729,111.322,4C5WX4aMNzqiOyEQFyiFXY,173627,4,Classical,0
0.258,0.0608,2,-25.608,1,0.0454,0.989,0.924,0.115,0.212,79.317,0NXlTH9mafEMSMJYFm5Tyx,625000,4,Classical,0
0.315,0.108,9,-19.154,1,0.0396,0.986,0.663,0.129,0.185,115.414,1C9rUi7WyklfdA5WQvaFXQ,785000,4,Classical,0
0.0919,0.0164,2,-27.719,1,0.044,0.985,0.805,0.101,0.0664,85.382,5ZC6IyGZCPTjAmYBcrs8El,385400,4,Classical,1
0.248,0.0176,10,-24.015,1,0.0365,0.983,0.904,0.121,0.131,74.617,2lXQGoEy28sKi9rvwLD6jv,378573,4,Classical,0
0.458,0.223,0,-15.623,1,0.032,0.973,0.875,0.158,0.369,112.285,3AOBY0aHURFiHAkL9QDj8G,223027,4,Classical,0
0.422,0.184,7,-15.376,1,0.0412,0.963,0.868,0.0896,0.409,141.75,49bDLn06janTEtvqKzXn6D,346080,4,Classical,0
0.531,0.211,5,-15.001,1,0.0702,0.963,0.000129,0.188,0.159,73.695,327zZ7E1wnljGTKZWov3Jn,172760,4,Classical,0
0.352,0.0842,2,-24.028,0,0.0346,0.97,0.833,0.101,0.207,137.068,7tkLbkH3shq9Ju0QnlrcXM,781560,4,Classical,0
0.528,0.232,10,-18.718,1,0.0428,0.945,0.731,0.0861,0.609,137.731,5R0M3dyhqQf94OsyY9JK6M,436147,4,Classical,0
0.319,0.191,10,-18.787,1,0.0486,0.988,0.948,0.098,0.396,88.519,4TUYvmbGprrMb7IAX7krXe,239467,3,Classical,0
0.559,0.313,3,-16.845,1,0.0357,0.927,0.625,0.0943,0.591,132.441,0Ybz7Nap5EUanM5SbZUtZr,328853,4,Classical,0
0.208,0.0141,6,-26.802,0,0.0374,0.988,0.926,0.0959,0.046,77.658,3d9P5bEfUEN0oxD5K0zscO,473933,3,Classical,0
0.374,0.0745,2,-21.547,1,0.0473,0.98,0.52,0.174,0.394,136.69,2npcCQ4IqjNOznuv2oAUFn,497400,4,Classical,0
0.458,0.223,0,-15.623,1,0.032,0.973,0.875,0.158,0.369,112.285,3d5rmv5m5NU0LClpt1KzPC,223027,4,Classical,0
0.317,0.0854,0,-19.186,1,0.045,0.964,0.887,0.0458,0.129,135.479,7pg8iBPxbKBH8gBE7HNrEl,295933,4,Classical,0
0.353,0.0335,7,-22.041,1,0.0463,0.926,0.269,0.126,0.272,126.645,2yBUzCTU1RQczmFx4MVLVV,454076,4,Classical,0
0.356,0.167,0,-11.53,1,0.0319,0.932,0.0,0.199,0.462,102.511,5iqnkPQPBwFAxh1GAubc7z,103840,4,Classical,0
0.364,0.167,7,-18.152,0,0.0385,0.977,0.921,0.0991,0.186,111.42,5WL6WHmiYdocAZEZ9CrISX,445600,4,Classical,0
0.297,0.0393,5,-26.827,1,0.034,0.989,0.941,0.11,0.0982,63.881,0mKCWwf1uLtEFK9MHRTRKu,326227,4,Classical,0
0.328,0.0652,10,-23.98,1,0.0522,0.978,0.000119,0.172,0.0729,111.322,2YT9hSvJck9CblUgXJYz6M,173627,4,Classical,0
0.38,0.324,2,-13.8,1,0.0553,0.982,0.000239,0.122,0.775,84.301,2lR6PeImmoqSfi5y33JCpG,83963,4,Classical,0
0.297,0.0961,9,-21.708,1,0.0363,0.992,0.872,0.156,0.235,141.264,3sfkyRCjJjABfP5Yve4Rpb,621333,4,Classical,0
0.249,0.0668,0,-22.933,1,0.0557,0.981,0.000339,0.0901,0.0702,87.439,7tY96Zl2HVvQqgkzcMQcac,260507,4,Classical,0
0.352,0.0948,7,-19.902,1,0.0431,0.933,0.392,0.0983,0.341,158.196,02R3Kqif89urx13xcLFv6B,339000,4,Classical,0
0.0994,0.0106,2,-31.452,1,0.0423,0.967,0.389,0.0814,0.0394,88.817,3SMoQJuYfymBPyUkV1hzST,373533,4,Classical,0
0.174,0.115,2,-21.954,1,0.0463,0.969,0.979,0.106,0.0331,69.405,0Hvfh0jCFVz31NXt5u0mt7,206907,4,Classical,0
0.381,0.333,3,-16.151,1,0.059,0.975,0.0461,0.28,0.566,128.919,0MWBqcD1lNK8M0DS9NCbBR,225200,4,Classical,0
0.399,0.103,7,-20.447,0,0.0346,0.983,0.912,0.166,0.298,78.915,21egVitVJKNEyuIQLooonc,466933,4,Classical,0
0.398,0.225,9,-14.989,1,0.0381,0.956,0.63,0.101,0.309,123.857,55ruyKvc66sLLlqQsbAFn9,607320,4,Classical,0
0.349,0.139,9,-19.982,1,0.0347,0.992,0.898,0.113,0.342,134.946,4Et5GsmdFJubqygxnVvQ6A,472333,4,Classical,0
0.431,0.11,7,-21.149,1,0.056,0.988,0.932,0.105,0.454,120.315,4ypaliwqCnumpWWV8SDz7z,560427,4,Classical,0
0.393,0.117,10,-23.858,1,0.0434,0.993,0.928,0.127,0.398,114.012,5h4aPb8m5ROHiTHaMpeCZy,499813,4,Classical,0
0.172,0.0197,5,-32.717,1,0.067,0.974,0.000677,0.0791,0.0382,71.898,7qDJZLYPpzJsSUPKdYkxn2,205760,4,Classical,0
0.171,0.185,2,-21.317,1,0.0408,0.865,0.912,0.11,0.058,126.296,6NsXVyF0i4FOxodKASld05,210800,4,Classical,0
0.262,0.0449,7,-20.808,1,0.0458,0.976,0.255,0.0859,0.413,83.775,17MWtHFmFrhbsmjoVI74Jt,151432,4,Classical,0
0.607,0.0199,2,-25.688,1,0.0576,0.995,0.954,0.0656,0.16,95.134,2JxZ8y4FlvWfFoVzahBEj0,394507,4,Classical,1
0.201,0.0264,7,-22.865,1,0.0409,0.982,0.319,0.09,0.299,94.674,6dZCu6P4RxkCz3mZtxkqiI,106606,4,Classical,0
0.439,0.0791,7,-21.928,1,0.15,0.978,0.258,0.0855,0.489,93.488,3E01k9RNjbbDdBdr45PDdS,79099,4,Classical,0
0.34,0.248,2,-19.365,1,0.0484,0.984,0.505,0.051,0.66,175.63,0GW4zJcIPFXdqg8qljWsgO,507467,4,Classical,0
0.247,0.0746,10,-23.39,1,0.0434,0.959,0.943,0.12,0.17,109.674,1jZT24nZB48sKwJA8GL45y,273467,4,Classical,0
0.304,0.0949,7,-26.438,1,0.0383,0.996,0.884,0.152,0.496,98.073,1jRMxtGHDzbhlOVYPUKrDK,213867,4,Classical,0
0.582,0.232,11,-18.515,1,0.0504,0.754,0.00257,0.148,0.663,125.229,664dgUriGxnr9xJHYiCQvM,214040,3,Classical,0
0.394,0.0671,0,-26.749,0,0.038,0.994,0.834,0.111,0.503,99.61,7p1SggjVy2mugLLa4fXe3t,97827,4,Classical,0
0.338,0.0232,7,-29.056,1,0.0449,0.995,0.898,0.104,0.163,109.641,6tsofeBqCyx66Qs3hiKQIH,185600,4,Classical,0
0.528,0.132,2,-18.608,1,0.0408,0.892,0.946,0.0896,0.593,144.871,474ZaNsgOsKXRm0VlGl9ni,247173,4,Classical,0
0.25,0.0755,7,-19.689,1,0.0438,0.958,0.126,0.129,0.265,114.335,5cfsB9bIrKdRrZUwAC52ee,260963,4,Classical,0
0.305,0.037,7,-23.991,1,0.0414,0.98,0.341,0.153,0.25,103.268,2EhfBNfSPKVlv7jSvwO0Qv,110707,4,Classical,0
0.356,0.287,9,-15.475,0,0.0632,0.915,0.0656,0.0826,0.741,169.002,4u1P8zMdfOkviNgPqLp1ay,251947,4,Classical,0
0.531,0.303,2,-17.616,0,0.0613,0.918,0.112,0.142,0.818,96.136,7hxtaadtyAqqCsygBfGNUZ,230320,4,Classical,0
0.528,0.132,2,-18.608,1,0.0408,0.892,0.946,0.0896,0.593,144.871,2ACPYXz1lIkVJJUl0eI3S4,247173,4,Classical,0
0.338,0.0232,7,-29.056,1,0.0449,0.995,0.898,0.104,0.163,109.641,6zSu6ugagS1uDq3nPlFS4p,185600,4,Classical,0
0.0708,0.0582,5,-22.633,1,0.0462,0.932,0.97,0.0877,0.0341,72.626,7nlVqOFQFMZNJjToB2Iqgh,186733,5,Classical,0
0.12,0.0949,5,-24.2,1,0.0429,0.856,0.0978,0.18,0.203,77.355,05YQYi8FQXHtMa1eAKd9O9,466893,3,Classical,0
0.362,0.0255,7,-21.118,1,0.0507,0.983,0.441,0.175,0.351,74.276,1DwvyyExg39TSgo4y15bSj,154958,4,Classical,0
0.52,0.234,4,-15.385,1,0.0469,0.907,0.00035,0.134,0.715,85.24,4u9HYIki92zdG7kGqJaM6f,180000,4,Classical,0
0.329,0.148,5,-22.748,1,0.0393,0.989,0.86,0.0909,0.113,136.926,5PhZsptr69P2co6x4oldeg,112364,3,Classical,66
0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.229,0E8q2Fx2XuzXCO2NSAppkR,255227,4,Classical,68
0.296,0.0435,0,-29.73,1,0.0411,0.987,0.857,0.0786,0.0302,72.282,2GJFu2G9fhaYFrOoX9bejs,220773,1,Classical,64
0.191,0.0582,8,-25.398,1,0.0578,0.961,0.89,0.0941,0.0454,132.614,3weNRklVDqb4Rr5MhKBR3D,357707,1,Classical,73
0.624,0.206,7,-12.966,1,0.119,0.963,0.0235,0.159,0.63,69.601,3OQJ3urXgz04ctPlXtjMZl,149213,4,Classical,0
