endTime,artistName,trackName,msPlayed
10/3/2020 05:21,Christina Aguilera,What a Girl Wants,76974
10/5/2020 02:47,R3HAB,All Around The World (La La La) - RetroVision Remix,1904
10/5/2020 02:47,Christina Aguilera,What a Girl Wants,16393
10/5/2020 02:50,Bryan Adams,(Everything I Do) I Do It For You,162679
10/5/2020 02:55,Christina Aguilera,What a Girl Wants,215800
10/5/2020 02:59,Gwen Stefani,The Sweet Escape,246466
10/5/2020 03:03,Avril Lavigne,Complicated,244506
10/5/2020 03:06,Kesha,Blah Blah Blah (feat. 3OH!3),172053
10/5/2020 03:08,Aly & AJ,Potential Breakup Song,129411
10/5/2020 03:09,Ylvis,The Fox (What Does the Fox Say?),81966
10/5/2020 14:57,Hardwell,Spaceman,379260
10/5/2020 14:59,Avril Lavigne,Girlfriend,98859
10/5/2020 15:01,Light Year,Moderation - Original Mix,3541
10/5/2020 15:01,Rome in Silver,Fool,99861
10/5/2020 16:25,Great Dane,Drop Top,4199
10/5/2020 16:31,Light Year,Moderation - Original Mix,311572
10/6/2020 03:36,Tony Velour,EURO PLUG,175000
10/6/2020 03:37,Tony Velour,Do or Die,86000
10/6/2020 03:39,Tony Velour,Pull Up,128000
10/6/2020 03:42,Tony Velour,Unfazed,168000
10/6/2020 03:44,Alice Longyu Gao,I <3 Harajuku,146938
10/6/2020 03:47,Tony Velour,EURO PLUG,3297
10/6/2020 03:47,8485,01:15,1602
10/6/2020 03:47,Caramella Girls,Caramelldansen,170202
10/6/2020 03:48,aldn,glittr,68336
10/6/2020 20:23,aldn,glittr,4597
10/6/2020 20:24,blackwinterwells,SLUG SLUG SLUG,44512
10/6/2020 20:25,That Kid,Look At Me,93278
10/6/2020 20:27,st jimmy,"okay, jeez",104150
10/6/2020 20:30,Rico Nasty,IPHONE,158663
10/6/2020 20:38,100 gecs,toothless,157360
10/6/2020 20:39,food house,ride,23884
10/6/2020 20:40,100 gecs,xXXi_wud_nvrstøp_ÜXXx (Remix) [feat. Tommy Cash & Hannah Diamond],110735
10/6/2020 20:44,Tony Velour,EURO PLUG,175000
10/6/2020 20:44,Tchami,Shades (feat. Donnie Sloan & Ricky Ducati),36650
10/7/2020 01:01,Tchami,Shades (feat. Donnie Sloan & Ricky Ducati),81687
10/14/2020 23:13,Tchami,Shades (feat. Donnie Sloan & Ricky Ducati),6339
10/14/2020 23:19,YN Jay,Coochie Land,114520
10/14/2020 23:21,Joey Purp,Elastic,126385
10/14/2020 23:26,Earl Sweatshirt,EAST,75164
10/15/2020 19:42,Madvillain,Hardcore Hustle,1207
10/15/2020 19:42,A$AP Rocky,Canal St. (feat. Bones),2763
10/15/2020 19:42,Earl Sweatshirt,EAST,90581
10/15/2020 19:44,Ski Mask The Slump God,Cat Piss (feat. Lil Yachty),167040
10/15/2020 19:48,Lil Uzi Vert,Bust Me,194451
10/15/2020 19:53,Nas,One Love (feat. Q-Tip),299883
10/18/2020 06:26,The Killers,When You Were Young,532
10/18/2020 09:39,The Killers,When You Were Young,9979
10/18/2020 21:25,Nas,One Love (feat. Q-Tip),2414
10/18/2020 21:29,Walker & Royce,My Own Thang,277933
10/18/2020 21:32,Baauer,3AM,191684
10/18/2020 21:49,Ekali,Blame,177151
10/18/2020 21:51,100 gecs,hand crushed by a mallet,126616
10/18/2020 21:55,Medasin,Home,194546
10/19/2020 17:41,QUIX,Giving Up (feat. Jaden Michaels),459173
10/19/2020 17:46,Henrik Villard,What We Feel,288002
10/19/2020 17:49,Wax Motif,Skank N Flex (w/ Scrufizzer),200742
10/19/2020 17:52,Louis The Child,Shake Something (feat. Joey Purp),193512
10/19/2020 17:53,NONEWFRIENDS.,Already Gone,34337
10/20/2020 05:32,NONEWFRIENDS.,Already Gone,21896
10/20/2020 05:36,Joey Bada$$,Survival Tactics,202784
10/20/2020 05:39,Vince Staples,Norf Norf,183160
10/20/2020 05:40,Team Clutch,Homo Flow,96706
10/21/2020 18:07,Ivy Lab,Cake,61117
10/21/2020 18:13,Disclosure,My High,294920
10/21/2020 18:17,Dj Smokey,Ridin Thru (Red Eyez),223168
10/21/2020 18:22,upper class,Conventional Parties,281271
10/21/2020 18:26,Flux Pavilion,20:25,231617
10/21/2020 18:31,Ross from Friends,Wear Me Down,319380
10/21/2020 18:38,Silkie,Limits,358320
10/21/2020 18:41,Mr. Carmack,THINGS I CANNOT TELL YOU TO YOUR FACE,199240
10/21/2020 18:45,Gucci Mane,Have It All (feat. Pharrell),83154
10/21/2020 18:50,Moody Good,Satoshi Nakamoto,296386
10/21/2020 18:54,Bobby Raps,Wicked City,242193
10/21/2020 18:59,SEBASTIAN PAUL,TROJAN HORSE,140945
10/21/2020 19:02,Falside,Yoppa,174475
10/21/2020 19:05,Snakehips,Wavez,167500
10/21/2020 19:07,DECAP,BRAZIL,125270
10/21/2020 19:09,Chill Children,Pounds,144102
10/21/2020 19:12,Baauer,Tep Tep,194625
10/21/2020 19:16,Anti Up,Right Now,215238
10/21/2020 19:18,SLIGHT,SOMETIMES...,111207
10/21/2020 19:21,Lil 2 Dow,Infantry's Theme,179226
10/21/2020 19:25,Unown,Dethfunk,230550
10/21/2020 19:28,Htiekal,Fast Life,192052
10/21/2020 19:31,TEK.LUN,"Play (""Shut Up!"")",148793
10/21/2020 19:34,Rossi Rock,Arco,182857
10/21/2020 19:38,Myd,Bingo,203738
10/21/2020 19:40,Kobe Jxrdan,PISCES,132103
10/21/2020 19:44,Buddy,World Of Wonders,202026
10/21/2020 19:47,Torrentiiial,She Stole My Heart,213500
10/21/2020 19:50,Substantial,Blessing It,46163
10/21/2020 19:52,AFK,Typhoid,53765
10/22/2020 02:09,Curbi,Don’t Stop (feat. RayRay),33877
10/22/2020 02:10,Matroda,Walk In The Spot,32554
10/22/2020 02:11,Matroda,Walk In The Spot,72448
10/22/2020 02:12,Subshock & Evangelos,Do or Die,53312
10/22/2020 02:45,Curbi,Don’t Stop (feat. RayRay),3264
10/22/2020 02:46,Curbi,Don’t Stop (feat. RayRay),18666
10/23/2020 16:20,Jack Harlow,Tyler Herro,17194
10/24/2020 19:01,Tony Romera,Oldskool,210000
10/24/2020 19:03,Sllash & Doppe,Aguella,89069
10/24/2020 19:06,Golden Features,Raka,229133
10/24/2020 19:33,Billy Kenny,Just Came For The Music,72090
10/25/2020 03:20,Ski Mask The Slump God,Faucet Failure,145626
10/25/2020 03:25,SNBRN,California - Chris Lake & Matroda Remix,305816
10/25/2020 03:28,Matroda,Walk In The Spot,194747
10/25/2020 03:30,Curbi,Don’t Stop (feat. RayRay),139831
10/25/2020 03:58,Kodak Black,Heart Mind,32812
10/25/2020 03:59,Kodak Black,Roll In Peace (feat. XXXTENTACION),56997
10/25/2020 04:02,Nigpro,Gay Nigga Hours,215315
10/25/2020 04:05,Team Clutch,Homo Flow,176634
10/27/2020 00:05,CASHEW,Fallin',6058
10/27/2020 00:05,CASHEW,Mafiosa - Radio Edit,11263
10/27/2020 00:06,MNNR,Bad Mnnrs,10048
10/27/2020 00:06,CASHEW,Want You,33514
10/27/2020 00:06,San Pacho,Rave Stands For,27242
10/27/2020 00:07,Qlank,Elise,9343
10/27/2020 00:07,San Pacho,Shake It,14975
10/27/2020 00:07,Qlank,Problem,10431
10/27/2020 00:09,Qlank,Funk - Radio Edit,121215
10/27/2020 00:09,Malaa,Hell,22954
10/27/2020 00:10,Koos,Dirt,1429
10/27/2020 00:10,Koos,More,11605
10/27/2020 00:10,Keeld,On Your Flight,15850
10/27/2020 00:11,Lodgerz,Smoked Up,20053
10/27/2020 00:11,Lodgerz,Roll,14037
10/27/2020 00:11,Keeld,Reprieve,42944
10/27/2020 00:12,Honey & Badger,Boom,6229
10/27/2020 00:12,Lodgerz,Get Down,18239
10/27/2020 00:12,Lodgerz,Guess,8746
10/27/2020 00:13,Sebastian Mateo,I Want You - Extended Mix,618
10/27/2020 00:13,Lodgerz,Don't Stop,76586
10/27/2020 00:14,Sebastian Mateo,I Want You,36309
10/27/2020 00:14,STVW,Prodigy,15146
10/27/2020 00:14,R3SPAWN,Harder,16959
10/27/2020 00:14,CALV,Explode,5994
10/27/2020 00:15,CALV,Guess Who's Back,12053
10/27/2020 00:15,WILL K,Monsta,4458
10/27/2020 00:15,Steven Vegas,Bubble,6720
10/27/2020 00:15,Steven Vegas,Caribbean Bass,16042
10/27/2020 00:16,Relique,Next Level,10090
10/27/2020 00:16,DØBER,Focus,20224
10/27/2020 00:16,Almero,Sing It Louder - Radio Edit,9834
10/27/2020 00:16,Relique,Captivity,39594
10/27/2020 00:17,ANGELZ,Hey Girl,25535
10/27/2020 00:17,Relique,NEK,4735
10/27/2020 00:17,Relique,The Peak,14591
10/27/2020 00:18,Dillon Nathaniel,Resonate,5546
10/27/2020 00:18,Kage,Confused,3178
10/27/2020 00:18,Taiki Nulight,Through Glass,4351
10/27/2020 00:18,Bellecour,Los Choukarios,8213
10/27/2020 00:18,Cazztek,Thumpin Like,18026
10/27/2020 00:18,Qlank,Problem,16896
10/27/2020 00:18,Nostalgix,Mind Tricks,4885
10/27/2020 00:19,Loge21,Bring It Back,11797
10/27/2020 00:19,Relique,We Go,5397
10/27/2020 00:19,CastNowski,Flow,2922
10/27/2020 00:19,Cazztek,Don't Let The Bass Get Ya,21418
10/27/2020 00:19,Moksi,Boom Shakalaka,11178
10/27/2020 00:20,Dave Summit,Infinity,23786
10/27/2020 00:22,Matroda,Walk In The Spot,153092
10/27/2020 00:24,Subshock & Evangelos,Do or Die,109689
10/29/2020 00:15,FISHER,Losing It,162048
10/29/2020 00:17,FISHER,Losing It,85532
10/29/2020 00:21,Tchami,Deus,286837
10/29/2020 00:25,Wax Motif,Skank N Flex (w/ Scrufizzer),200742
10/29/2020 00:28,Ramin Rezaie,Werkin',210240
10/29/2020 00:30,Riton,Rinse & Repeat,89005
10/29/2020 00:33,Cazztek,Thumpin Like,190598
10/29/2020 00:36,Lodgerz,Don't Stop,171999
10/29/2020 00:39,Matroda,Walk In The Spot,194748
10/29/2020 00:42,Matroda,D.A.N.C.I.N.G,202268
10/29/2020 00:45,Matroda,The Movement,186710
10/29/2020 00:49,NuKid,Bullet,229504
10/29/2020 00:53,Walker & Royce,WORD,211200
10/29/2020 00:56,Botnek,Can't Remember,206513
10/29/2020 02:49,Alex Newell,Kill The Lights (Mix Cut) - Audien Remix,205711
10/29/2020 02:52,Dillon Francis,Say Less,204699
10/29/2020 02:55,Ekali,Blame (NGHTMRE Remix),187826
10/29/2020 02:58,Skrillex,Chicken Soup,207292
10/29/2020 03:03,ScHoolboy Q,Collard Greens,299960
10/29/2020 03:06,Mustard,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",174100
10/29/2020 03:09,JØRD,Trumpet,176190
10/29/2020 03:13,Travis Scott,Antidote,262693
10/29/2020 03:16,A$AP Ferg,Plain Jane,173600
10/29/2020 03:19,MAKJ,Party Till We Die (feat. Andrew W.K.),158554
10/29/2020 03:22,The Killers,Mr. Brightside,23363
10/29/2020 03:22,Diplo,On My Mind,189268
10/29/2020 03:26,Chris Brown,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),222586
10/29/2020 03:31,DJ Snake,"Made In France (with Tchami & Malaa, feat. Mercer)",251428
10/29/2020 03:34,Valentino Khan,What's Your Name - Born Dirty Remix,200547
10/29/2020 03:37,Valentino Khan,Lick It,215040
10/29/2020 03:41,Keys N Krates,Dum Dee Dum,192000
10/29/2020 03:43,JID,151 Rum,156780
10/29/2020 03:45,Dimitri Vegas & Like Mike,The Hum - Original Mix,128721
10/30/2020 02:04,Caramella Girls,Caramelldansen,46754
11/5/2020 03:44,Dimitri Vegas & Like Mike,The Hum - Original Mix,2205
11/5/2020 03:48,Joey Bada$$,Righteous Minds,224042
11/5/2020 03:50,Denzel Curry,Track07,123520
11/5/2020 03:53,Marc Rebillet,You and Me,213750
11/5/2020 04:11,Bazanji,Beachside,53113
11/5/2020 14:33,Bazanji,Beachside,174135
11/5/2020 14:38,Mac Miller,Dang! (feat. Anderson .Paak),305350
11/5/2020 14:41,Madvillain,Meat Grinder,131866
11/5/2020 14:44,Lil Keed,Fetish Remix (feat. Young Thug),180053
11/5/2020 14:45,Shakewell,Sobriety,6176
11/5/2020 14:45,Chief Keef,Hate Bein' Sober,20995
11/5/2020 14:45,EARTHGANG,Swivel,7685
11/5/2020 14:45,Backhouse,The Finish,2995
11/5/2020 14:45,Monte Booker,Baby,14303
11/5/2020 14:48,Shakewell,Sobriety,167250
11/5/2020 14:50,Big K.R.I.T.,KICKOFF,7360
11/5/2020 14:50,Backhouse,The Finish,109462
11/5/2020 14:51,A Tribe Called Quest,Scenario,48274
11/7/2020 02:06,Hot Chip,The Warning,1277
11/7/2020 02:06,A Tribe Called Quest,Scenario,2530
11/7/2020 02:09,Tony Velour,EURO PLUG,175000
11/7/2020 02:10,100 gecs,hand crushed by a mallet,86898
11/7/2020 02:12,Clams Casino,All Nite (feat. Vince Staples),4835
11/7/2020 02:12,Danny Towers,Derby,108361
11/7/2020 02:14,Danny Towers,Derby,110080
11/7/2020 02:16,Clams Casino,All Nite (feat. Vince Staples),167760
11/7/2020 03:12,LION BABE,Impossible - Jax Jones Remix,234023
11/7/2020 03:16,BADBADNOTGOOD,In Your Eyes,247054
11/7/2020 03:20,Dr. Fresch,Feedback (feat. Mina Knock),205000
11/7/2020 03:21,Disclosure,Holding On,7430
11/7/2020 03:21,UZ,UNDERGRND,78431
11/7/2020 03:25,Yaeji,Raingurl,237231
11/7/2020 03:26,JPEGMAFIA,Free The Frail,46541
11/8/2020 00:12,Tiësto,Split (Only U),256640
11/8/2020 00:17,Catz 'n Dogz,Wave - Justin Martin Remix,342580
11/8/2020 00:22,Chris Lorenzo,Bad Bitch,288750
11/8/2020 00:25,Aminé,REDMERCEDES,169706
11/8/2020 00:30,Panic! At The Disco,High Hopes - Don Diablo Remix,2113
11/8/2020 00:30,Metro Boomin,Space Cadet (feat. Gunna),2438
11/8/2020 00:30,Malaa,Bling Bling (2020 Remix),304762
11/8/2020 00:30,Priceless Da Roc,Yiken (Certified),34431
11/8/2020 00:33,Playboi Carti,R.I.P.,192026
11/8/2020 00:37,Chris Brown,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),222586
11/8/2020 00:40,FISHER,Stop It,163790
11/8/2020 00:44,Cali Swag District,Teach Me How to Dougie,237480
11/8/2020 00:47,Barclay Crenshaw,The Baddest,204785
11/8/2020 00:51,Fetty Wap,Trap Queen,222093
11/8/2020 00:55,Snoop Dogg,Drop It Like It's Hot,266066
11/8/2020 00:58,Calvin Harris,Under Control (feat. Hurts),184280
11/8/2020 01:01,Hannah Wants,Call Me,214285
11/8/2020 01:02,Outkast,Hey Ya! - Radio Mix,19848
11/10/2020 16:01,Outkast,Hey Ya! - Radio Mix,4086
11/10/2020 16:03,Joey Purp,Elastic,126385
11/10/2020 16:08,Disclosure,White Noise,277520
11/10/2020 16:11,Valentino Khan,What's Your Name - Born Dirty Remix,200547
11/10/2020 16:12,Ekali,Blame,39508
11/11/2020 07:18,Lil Boom,Caillou,130730
11/12/2020 03:21,Blu,The Lost Angels Anthem,21824
11/12/2020 03:21,mell-ø,Epilogue,1408
11/12/2020 03:21,Kainbeats,Misty Morning Through a Lonely Window,32618
11/12/2020 03:21,Miramare,That Old Beach House,6229
11/12/2020 03:21,Kainbeats,It's Cold in Here,6485
11/12/2020 03:21,Kainbeats,It's Cold in Here,1877
11/12/2020 03:21,Smoke Trees,Revell,1962
11/12/2020 03:22,Harris Cole,"Hey, September",3605
11/12/2020 03:22,Sebastian Kamae,Q&A,6271
11/12/2020 19:26,less.people,"It Will Be Different, I Swear",33237
11/12/2020 19:49,Injury Reserve,"New Hawaii (Feat. DRAM, Tony Velour & Dylan Brady)",26048
11/12/2020 19:49,Injury Reserve,Koruna & Lime (Feat. A-Trak),8511
11/13/2020 04:18,Cudos,Take It Slow,134933
11/13/2020 05:57,Tony Velour,DUBBS,96130
11/13/2020 05:58,Tony Velour,3M,37349
11/13/2020 22:15,Tony Velour,3M,75541
11/13/2020 22:24,Tony Velour,LOST & FOUND,166948
11/13/2020 22:28,Tony Velour,TED TALK,135157
11/13/2020 22:29,Tony Velour,TOUCHDOWN,95033
11/14/2020 01:42,Tony Velour,ROTF,68766
11/14/2020 01:46,Future,Stripes Like Burberry,274313
11/14/2020 05:30,Future,Marni On Me,37670
11/14/2020 05:30,Cudos,Take It Slow,129377
11/14/2020 05:31,Lil Boom,Caillou,86172
11/14/2020 05:32,Kainbeats,Quilted Dreams,34772
11/14/2020 05:35,Tony Velour,EURO PLUG,175000
11/14/2020 05:36,Sweet Trip,Chocolate Matter,92376
11/14/2020 05:38,JPEGMAFIA,Puff Daddy,127335
11/14/2020 05:41,Dr. Fresch,Feedback (feat. Mina Knock),174024
11/14/2020 05:45,Clairo,Sofia,188387
11/14/2020 05:48,Clairo,Pretty Girl,178352
11/14/2020 05:49,Clairo,Bubble Gum,58636
11/14/2020 05:51,Kodak Black,No Flockin',165291
11/14/2020 05:51,Channel Tres,Black Moses (feat. JPEGMAFIA),8675
11/14/2020 05:51,Mura Masa,Deal Wiv It,2775
11/14/2020 05:52,Shakewell,Sobriety,2169
11/14/2020 05:52,Oski,Go My Way,3758
11/14/2020 05:52,Jlin,"Never Created, Never Destroyed",2159
11/14/2020 05:54,Vince Staples,Hell Bound - Ad 01,131698
11/14/2020 05:57,Cousin Stizz,Headlock (feat. Offset),200667
11/14/2020 06:00,JOYRYDE,DAMN - Bonus Track,177903
11/14/2020 06:04,NGHTMRE,REDLIGHT - Justin Jay Remix,239804
11/14/2020 06:08,OG Maco,Road Runner,210077
11/14/2020 06:11,OG Maco,Heat,197930
11/14/2020 06:15,Souleance,Georgian Kiss,244562
11/14/2020 06:19,Maroon 5,Sunday Morning,244880
11/14/2020 06:23,Suff Daddy,Paper Proclamation (feat. Mayer Hawthorne) - Pat Van Dyke Remix,212870
11/14/2020 06:26,Araatan,Effervesce,208021
11/14/2020 06:30,Sam Gellaitry,HYENA,216008
11/14/2020 06:32,A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2),126960
11/14/2020 06:36,JAY-Z,Lift Off,266253
11/14/2020 06:39,Ski Mask The Slump God,Nuketown (feat. Juice WRLD),166400
11/14/2020 06:41,Danny Brown,Blunt After Blunt,6218
11/14/2020 06:41,JAY-Z,Gotta Have It,140747
11/14/2020 06:42,Sleeping With Sirens,"If I'm James Dean, You're Audrey Hepburn",11067
11/14/2020 06:42,Christina Rotondo,If I'm James Dean You're Audrey Hepburn (Acoustic),38369
11/14/2020 06:47,Sleeping With Sirens,Scene One - James Dean & Audrey Hepburn,256053
11/14/2020 06:48,JPEGMAFIA,Whole Foods,107612
11/14/2020 07:03,Miura Jam,"Isabella's Lullaby (From ""The Promised Neverland"")",141423
11/14/2020 22:30,JPEGMAFIA,Whole Foods,42896
11/14/2020 22:31,Kintaro,Mk,7755
11/14/2020 22:31,James Blake,Why Don't You Call Me,3645
11/14/2020 22:31,Sleeping With Sirens,Scene One - James Dean & Audrey Hepburn,35495
11/14/2020 22:31,The Front Bottoms,Flashlight,1044
11/14/2020 22:34,Miami Horror,Illuminated,176159
11/15/2020 00:09,Yo La Tengo,Season of the Shark,104779
11/15/2020 00:13,Cascada,Everytime We Touch,196466
11/15/2020 00:16,Tiësto,Wasted,190013
11/15/2020 00:17,Cazztek,Thumpin Like,81846
11/15/2020 00:20,ANGELZ,Hey Girl,195746
11/15/2020 00:23,Matroda,Walk In The Spot,194747
11/15/2020 00:26,Ekali,Blame (NGHTMRE Remix),187826
11/15/2020 00:29,Mustard,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",174100
11/15/2020 00:32,3OH!3,DONTTRUSTME,192573
11/15/2020 00:34,Tyga,Ayy Macarena,131606
11/15/2020 00:39,SNBRN,California - Chris Lake & Matroda Remix,305816
11/15/2020 00:43,Wax Motif,Skank N Flex (w/ Scrufizzer),200742
11/15/2020 00:47,Billy Kenny,Just Came For The Music,250645
11/15/2020 00:50,Tony Velour,EURO PLUG,175000
11/15/2020 00:52,Cash Cash,How to Love (feat. Sofia Reyes) - Boombox Cartel Remix,168200
11/15/2020 00:59,Hardwell,Spaceman,379260
11/15/2020 01:01,JACKBOYS,GATTI,181144
11/15/2020 01:04,Pop Smoke,Dior,153117
11/15/2020 01:07,Caramella Girls,Caramelldansen,175333
11/15/2020 01:12,Avicii,Levels - Original Version,338866
11/15/2020 01:16,Martin Garrix,Animals,218763
11/15/2020 01:19,Jaded,Move It - VIP Mix,173000
11/15/2020 01:23,Bell Biv DeVoe,Poison,261853
11/15/2020 01:27,Dombresky,Aragon,215238
11/15/2020 01:29,Jonas Eb,Next to You,146076
11/15/2020 01:31,Tony Velour,ROTF,112875
11/15/2020 01:34,Moksi,Downtown,203541
11/15/2020 01:39,Disclosure,January - Kaytranada Edition,321769
11/15/2020 01:44,Disclosure,White Noise,277520
11/15/2020 01:46,Tony Velour,UP & DOWN,144039
11/15/2020 01:47,Tony Velour,LOST & FOUND,78246
11/15/2020 01:50,Future,Sleeping On The Floor,167397
11/15/2020 01:53,Future,Plastic,193858
11/15/2020 01:55,Future,Marni On Me,133170
11/15/2020 01:59,Future,Bought A Bad Bitch,210175
11/15/2020 02:01,Future,Million Dollar Play,166636
11/15/2020 02:05,Future,Drankin N Smokin,213520
11/15/2020 02:08,Future,Real Baby Pluto,196636
11/15/2020 02:12,Lil Uzi Vert,Lullaby,261781
11/15/2020 02:17,Future,Stripes Like Burberry,274313
11/15/2020 02:17,Future,That’s It,24793
11/15/2020 20:16,Future,That’s It,203989
11/15/2020 20:18,Future,Rockstar Chainz,123830
11/16/2020 21:35,sumthin sumthin,Vivid,124480
11/16/2020 21:35,sumthin sumthin,Take A Sip,1470
11/16/2020 21:38,sumthin sumthin,Vivid,134564
11/16/2020 21:42,sumthin sumthin,Mirrors,241500
11/16/2020 21:45,Louis The Child,Little Things (feat. Quinn XCII & Chelsea Cutler) - sumthin sumthin Remix,213975
11/16/2020 21:47,sumthin sumthin,Cut That,116647
11/16/2020 21:51,sumthin sumthin,Home,225240
11/16/2020 21:54,sumthin sumthin,Sink,186346
11/16/2020 23:05,sumthin sumthin,Ghost,62556
11/16/2020 23:06,Com Truise,Brokendate,15530
11/16/2020 23:47,Injury Reserve,Koruna & Lime (Feat. A-Trak),146760
11/17/2020 00:01,Injury Reserve,Jawbreaker (Feat. Rico Nasty & Pro Teens),168420
11/17/2020 21:15,Future,Rockstar Chainz,57202
11/17/2020 21:18,Future,Bankroll,186845
11/17/2020 21:22,Future,I Don’t Wanna Break Up,243936
11/17/2020 21:25,Future,She Never Been To Pluto,204117
11/17/2020 21:29,Future,Moment of Clarity,222295
11/17/2020 21:32,Future,Off Dat,184736
11/17/2020 21:36,Future,Life Is Good (feat. Drake),237735
11/17/2020 21:40,Meek Mill,Dreams and Nightmares,230693
11/17/2020 21:43,A$AP Ferg,Plain Jane,173600
11/17/2020 21:44,Miami Horror,Sometimes,185
11/17/2020 21:44,James Blake,Why Don't You Call Me,162
11/17/2020 21:44,Waka Flocka Flame,No Hands (feat. Roscoe Dash & Wale),70269
11/17/2020 21:44,The Avalanches,Wildflower,11006
11/17/2020 21:44,Lil Baby,Yes Indeed,1950
11/17/2020 21:44,Discovery,Slang Tang,0
11/17/2020 21:44,Future,Patek,9195
11/17/2020 21:46,Toro y Moi,Lissoms,133906
11/17/2020 21:50,Youth Lagoon,Daydream,226140
11/17/2020 21:54,Youth Lagoon,17,180628
11/17/2020 22:50,Bobby Konders,Nervous Acid,300853
11/17/2020 22:53,Josement,All Night Alone - Chris Lake Edit,179304
11/17/2020 23:02,The Presets,Youth In Trouble - Green Velvet Remix,490226
11/17/2020 23:10,NutNut,And So.... - Original Mix,481260
11/17/2020 23:16,Sidney Charles,303 Love Story,360973
11/17/2020 23:21,LFO,LFO (Leeds Warehouse Mix),319000
11/17/2020 23:29,Melody's Enemy,This Is It,476428
11/17/2020 23:35,Cardopusher,Bughouse,352000
11/17/2020 23:39,Microthol,Smallfish,260725
11/17/2020 23:46,Purple Plejade,Quest,440567
11/17/2020 23:52,Crookers,Remedy - Magik Johnson Acid Thunder Dub,334720
11/17/2020 23:56,Luke Vibert,165 303,245875
11/18/2020 00:03,Drvg Cvltvre,Langorous - Original Mix,416555
11/18/2020 00:10,Redshape,Funny Green Hat,408306
11/18/2020 00:14,DJ Haus,Return 2 the Source,268499
11/18/2020 00:21,Justin Maxwell,Get Me,419791
11/18/2020 00:28,Shedbug,You Think?,369849
11/18/2020 00:32,Ray Clarke,Illusion,270146
11/18/2020 00:38,Tyree,Video Crash,357328
11/18/2020 00:44,Kink,Memories From The Future,345730
11/18/2020 00:52,Renegade Soundwave,Renegade Soundwave - Leftfield Remix;1994,469973
11/18/2020 00:56,A*S*Y*S,Acid Glitch - Kill Glitch Cut,253452
11/18/2020 01:01,Man Power,Hula,300723
11/18/2020 01:09,Johanna Knutsson,Rabbithole,498589
11/18/2020 01:15,Balthazar & JackRock,Venus Empire - Original Mix,326466
11/18/2020 01:22,Eskimo Twins,3 Days Of The Condor - Original Mix,446946
11/18/2020 01:26,Garneau,Hockey Sticks,247944
